county_code,estimate,pop,issue_id,county_name,state_code,state_name
03252,0.4313,118300,immigration_culture_adapt,NA,03,Niedersachsen
03254,0.4195,213250,immigration_culture_adapt,NA,03,Niedersachsen
03255,0.4405,46808,immigration_culture_adapt,NA,03,Niedersachsen
03256,0.4364,91910,immigration_culture_adapt,NA,03,Niedersachsen
03257,0.4271,122649,immigration_culture_adapt,NA,03,Niedersachsen
03351,0.4422,133689,immigration_culture_adapt,NA,03,Niedersachsen
03352,0.433,158580,immigration_culture_adapt,NA,03,Niedersachsen
03353,0.4167,206350,immigration_culture_adapt,NA,03,Niedersachsen
03354,0.4121,32870,immigration_culture_adapt,NA,03,Niedersachsen
03355,0.3879,137748,immigration_culture_adapt,NA,03,Niedersachsen
03356,0.4199,86750,immigration_culture_adapt,NA,03,Niedersachsen
03357,0.4317,126640,immigration_culture_adapt,NA,03,Niedersachsen
03358,0.4305,109940,immigration_culture_adapt,NA,03,Niedersachsen
03359,0.4251,160609,immigration_culture_adapt,NA,03,Niedersachsen
03360,0.4341,67119,immigration_culture_adapt,NA,03,Niedersachsen
03361,0.4146,103949,immigration_culture_adapt,NA,03,Niedersachsen
03401,0.4367,60269,immigration_culture_adapt,NA,03,Niedersachsen
03402,0.4048,33740,immigration_culture_adapt,NA,03,Niedersachsen
03403,0.3478,137520,immigration_culture_adapt,NA,03,Niedersachsen
03404,0.3454,131920,immigration_culture_adapt,NA,03,Niedersachsen
03405,0.4267,57309,immigration_culture_adapt,NA,03,Niedersachsen
03451,0.4241,97370,immigration_culture_adapt,NA,03,Niedersachsen
03452,0.432,149360,immigration_culture_adapt,NA,03,Niedersachsen
03453,0.4593,132860,immigration_culture_adapt,NA,03,Niedersachsen
03454,0.4384,258588,immigration_culture_adapt,NA,03,Niedersachsen
03455,0.4297,76138,immigration_culture_adapt,NA,03,Niedersachsen
03456,0.4204,108910,immigration_culture_adapt,NA,03,Niedersachsen
03457,0.4401,131319,immigration_culture_adapt,NA,03,Niedersachsen
03458,0.4154,100970,immigration_culture_adapt,NA,03,Niedersachsen
03459,0.4236,281299,immigration_culture_adapt,NA,03,Niedersachsen
03460,0.4338,108539,immigration_culture_adapt,NA,03,Niedersachsen
03461,0.4265,66500,immigration_culture_adapt,NA,03,Niedersachsen
03462,0.4556,40450,immigration_culture_adapt,NA,03,Niedersachsen
04011,0.3563,459569,immigration_culture_adapt,NA,04,Bremen
04012,0.4146,91190,immigration_culture_adapt,NA,04,Bremen
05111,0.3624,494379,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05112,0.4069,396399,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05113,0.4042,456090,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05114,0.4014,183150,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05116,0.4126,209240,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05117,0.3985,136159,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05119,0.4298,168609,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05120,0.4221,87630,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05122,0.4113,129150,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05124,0.3975,281750,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05154,0.4163,249330,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05158,0.4161,391600,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05162,0.4105,363609,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05166,0.4163,236760,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05170,0.4244,366350,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05314,0.3486,255340,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05315,0.336,826138,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05316,0.4041,131209,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05334,0.3839,469839,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05358,0.429,217318,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05362,0.4176,377210,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05366,0.4485,153957,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05370,0.4362,206060,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05374,0.4304,215500,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05378,0.4064,225389,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05382,0.4073,479918,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05512,0.4315,92230,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05513,0.434,204358,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05515,0.3198,244379,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05554,0.4319,293559,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05558,0.4161,173229,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05562,0.4259,498790,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05566,0.4114,350940,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05570,0.4324,220119,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05711,0.3699,261638,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05754,0.4242,283929,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05758,0.4279,200308,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05762,0.4479,106409,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05766,0.4283,275050,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05770,0.432,252849,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05774,0.4281,246869,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05911,0.38,288336,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05913,0.3885,479849,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05914,0.4233,147939,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05915,0.4247,139160,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05916,0.4173,121170,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05954,0.417,254480,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05958,0.4416,207979,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05962,0.4509,328500,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05966,0.4589,102389,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05970,0.4318,220580,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05974,0.4301,235970,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
05978,0.4294,317210,immigration_culture_adapt,NA,05,Nordrhein-Westfalen
06411,0.3294,127979,immigration_culture_adapt,NA,06,Hessen
06412,0.3462,597609,immigration_culture_adapt,NA,06,Hessen
06413,0.3673,99069,immigration_culture_adapt,NA,06,Hessen
06414,0.3753,227179,immigration_culture_adapt,NA,06,Hessen
06431,0.4351,216990,immigration_culture_adapt,NA,06,Hessen
06432,0.4038,239650,immigration_culture_adapt,NA,06,Hessen
06433,0.3996,207629,immigration_culture_adapt,NA,06,Hessen
06434,0.4016,185918,immigration_culture_adapt,NA,06,Hessen
06435,0.4351,331278,immigration_culture_adapt,NA,06,Hessen
06436,0.399,186098,immigration_culture_adapt,NA,06,Hessen
06437,0.436,72738,immigration_culture_adapt,NA,06,Hessen
06438,0.4066,279980,immigration_culture_adapt,NA,06,Hessen
06439,0.4193,145950,immigration_culture_adapt,NA,06,Hessen
06440,0.4208,243628,immigration_culture_adapt,NA,06,Hessen
06531,0.3958,208319,immigration_culture_adapt,NA,06,Hessen
06532,0.4487,199139,immigration_culture_adapt,NA,06,Hessen
06533,0.4415,135369,immigration_culture_adapt,NA,06,Hessen
06534,0.3998,192769,immigration_culture_adapt,NA,06,Hessen
06535,0.4621,76080,immigration_culture_adapt,NA,06,Hessen
06611,0.3626,154678,immigration_culture_adapt,NA,06,Hessen
06631,0.4619,172739,immigration_culture_adapt,NA,06,Hessen
06632,0.4618,91350,immigration_culture_adapt,NA,06,Hessen
06633,0.4237,183390,immigration_culture_adapt,NA,06,Hessen
06634,0.442,140610,immigration_culture_adapt,NA,06,Hessen
06635,0.4533,120687,immigration_culture_adapt,NA,06,Hessen
06636,0.4411,73670,immigration_culture_adapt,NA,06,Hessen
07111,0.3826,88360,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07131,0.4332,101120,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07132,0.4515,102459,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07133,0.4401,130140,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07134,0.4611,61340,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07135,0.4529,44419,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07137,0.4396,170840,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07138,0.4428,146989,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07140,0.4451,80219,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07141,0.4346,96148,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07143,0.4493,164800,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07211,0.3627,78790,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07231,0.4421,86359,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07232,0.4354,76160,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07233,0.4473,42960,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07235,0.4269,114170,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07311,0.4518,31139,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07312,0.4104,77400,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07313,0.365,32430,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07314,0.4282,131890,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07315,0.3348,179579,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07316,0.4207,35699,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07317,0.479,24629,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07318,0.418,32439,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07319,0.4389,63798,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07320,0.4476,21069,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07331,0.4497,100448,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07332,0.4439,105519,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07333,0.4432,54839,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07334,0.4564,101750,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07335,0.464,80510,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07336,0.4621,51519,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07337,0.4439,86429,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07338,0.4481,120469,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07339,0.4102,162090,immigration_culture_adapt,NA,07,Rheinland-Pfalz
07340,0.473,70380,immigration_culture_adapt,NA,07,Rheinland-Pfalz
08111,0.3651,491688,immigration_culture_adapt,NA,08,Baden-Württemberg
08115,0.4189,307670,immigration_culture_adapt,NA,08,Baden-Württemberg
08116,0.4207,424439,immigration_culture_adapt,NA,08,Baden-Württemberg
08117,0.4582,202899,immigration_culture_adapt,NA,08,Baden-Württemberg
08118,0.4254,419539,immigration_culture_adapt,NA,08,Baden-Württemberg
08119,0.4363,348199,immigration_culture_adapt,NA,08,Baden-Württemberg
08121,0.4258,98758,immigration_culture_adapt,NA,08,Baden-Württemberg
08125,0.4631,277729,immigration_culture_adapt,NA,08,Baden-Württemberg
08126,0.46,86800,immigration_culture_adapt,NA,08,Baden-Württemberg
08127,0.4533,153139,immigration_culture_adapt,NA,08,Baden-Württemberg
08128,0.4576,102158,immigration_culture_adapt,NA,08,Baden-Württemberg
08135,0.4537,104168,immigration_culture_adapt,NA,08,Baden-Württemberg
08136,0.4481,249820,immigration_culture_adapt,NA,08,Baden-Württemberg
08211,0.419,39410,immigration_culture_adapt,NA,08,Baden-Württemberg
08212,0.3595,250818,immigration_culture_adapt,NA,08,Baden-Württemberg
08215,0.4436,360119,immigration_culture_adapt,NA,08,Baden-Württemberg
08216,0.4511,183560,immigration_culture_adapt,NA,08,Baden-Württemberg
08221,0.3172,122388,immigration_culture_adapt,NA,08,Baden-Württemberg
08222,0.3805,254158,immigration_culture_adapt,NA,08,Baden-Württemberg
08225,0.4699,112068,immigration_culture_adapt,NA,08,Baden-Württemberg
08226,0.4273,444820,immigration_culture_adapt,NA,08,Baden-Württemberg
08231,0.454,100780,immigration_culture_adapt,NA,08,Baden-Württemberg
08235,0.4612,123747,immigration_culture_adapt,NA,08,Baden-Württemberg
08236,0.452,155600,immigration_culture_adapt,NA,08,Baden-Württemberg
08237,0.4655,91669,immigration_culture_adapt,NA,08,Baden-Württemberg
08311,0.3211,183790,immigration_culture_adapt,NA,08,Baden-Württemberg
08315,0.408,212609,immigration_culture_adapt,NA,08,Baden-Württemberg
08316,0.4234,129680,immigration_culture_adapt,NA,08,Baden-Württemberg
08317,0.45,348819,immigration_culture_adapt,NA,08,Baden-Württemberg
08325,0.4708,106889,immigration_culture_adapt,NA,08,Baden-Württemberg
08326,0.4574,167079,immigration_culture_adapt,NA,08,Baden-Württemberg
08327,0.4765,109820,immigration_culture_adapt,NA,08,Baden-Württemberg
08335,0.4098,229378,immigration_culture_adapt,NA,08,Baden-Württemberg
08336,0.4191,183739,immigration_culture_adapt,NA,08,Baden-Württemberg
08337,0.4439,131348,immigration_culture_adapt,NA,08,Baden-Württemberg
08415,0.4343,229939,immigration_culture_adapt,NA,08,Baden-Württemberg
08416,0.3686,181630,immigration_culture_adapt,NA,08,Baden-Württemberg
08417,0.4769,153178,immigration_culture_adapt,NA,08,Baden-Württemberg
08421,0.3755,99258,immigration_culture_adapt,NA,08,Baden-Württemberg
08425,0.4581,154629,immigration_culture_adapt,NA,08,Baden-Württemberg
08426,0.4624,157609,immigration_culture_adapt,NA,08,Baden-Württemberg
08435,0.4356,173740,immigration_culture_adapt,NA,08,Baden-Württemberg
08436,0.4371,224130,immigration_culture_adapt,NA,08,Baden-Württemberg
08437,0.4788,100679,immigration_culture_adapt,NA,08,Baden-Württemberg
09161,0.4303,107309,immigration_culture_adapt,NA,09,Bayern
09162,0.3686,1204599,immigration_culture_adapt,NA,09,Bayern
09163,0.4183,47139,immigration_culture_adapt,NA,09,Bayern
09171,0.4773,85190,immigration_culture_adapt,NA,09,Bayern
09172,0.4584,78999,immigration_culture_adapt,NA,09,Bayern
09173,0.4477,98570,immigration_culture_adapt,NA,09,Bayern
09174,0.4356,116917,immigration_culture_adapt,NA,09,Bayern
09175,0.4172,107569,immigration_culture_adapt,NA,09,Bayern
09176,0.4683,101639,immigration_culture_adapt,NA,09,Bayern
09177,0.4457,105070,immigration_culture_adapt,NA,09,Bayern
09178,0.4248,141409,immigration_culture_adapt,NA,09,Bayern
09179,0.4214,169439,immigration_culture_adapt,NA,09,Bayern
09180,0.4545,68479,immigration_culture_adapt,NA,09,Bayern
09181,0.4306,91150,immigration_culture_adapt,NA,09,Bayern
09182,0.445,73129,immigration_culture_adapt,NA,09,Bayern
09183,0.4802,91369,immigration_culture_adapt,NA,09,Bayern
09184,0.4033,273920,immigration_culture_adapt,NA,09,Bayern
09185,0.4833,73540,immigration_culture_adapt,NA,09,Bayern
09186,0.4673,98720,immigration_culture_adapt,NA,09,Bayern
09187,0.452,199170,immigration_culture_adapt,NA,09,Bayern
09188,0.4014,105929,immigration_culture_adapt,NA,09,Bayern
09189,0.4523,134250,immigration_culture_adapt,NA,09,Bayern
09190,0.4446,104680,immigration_culture_adapt,NA,09,Bayern
09261,0.4121,48860,immigration_culture_adapt,NA,09,Bayern
09262,0.411,37530,immigration_culture_adapt,NA,09,Bayern
09263,0.4628,32100,immigration_culture_adapt,NA,09,Bayern
09271,0.4928,92270,immigration_culture_adapt,NA,09,Bayern
09272,0.5103,60499,immigration_culture_adapt,NA,09,Bayern
09273,0.4756,95689,immigration_culture_adapt,NA,09,Bayern
09274,0.4595,123739,immigration_culture_adapt,NA,09,Bayern
09275,0.5013,153999,immigration_culture_adapt,NA,09,Bayern
09276,0.519,59949,immigration_culture_adapt,NA,09,Bayern
09277,0.4913,92870,immigration_culture_adapt,NA,09,Bayern
09278,0.4977,78039,immigration_culture_adapt,NA,09,Bayern
09279,0.4944,76090,immigration_culture_adapt,NA,09,Bayern
09361,0.4622,29380,immigration_culture_adapt,NA,09,Bayern
09362,0.3741,117520,immigration_culture_adapt,NA,09,Bayern
09363,0.4661,29030,immigration_culture_adapt,NA,09,Bayern
09371,0.4792,79698,immigration_culture_adapt,NA,09,Bayern
09372,0.5131,99189,immigration_culture_adapt,NA,09,Bayern
09373,0.4688,103389,immigration_culture_adapt,NA,09,Bayern
09374,0.4927,72480,immigration_culture_adapt,NA,09,Bayern
09375,0.4717,149859,immigration_culture_adapt,NA,09,Bayern
09376,0.4992,116220,immigration_culture_adapt,NA,09,Bayern
09377,0.4968,54570,immigration_culture_adapt,NA,09,Bayern
09461,0.3851,54040,immigration_culture_adapt,NA,09,Bayern
09462,0.4004,54629,immigration_culture_adapt,NA,09,Bayern
09463,0.4129,27920,immigration_culture_adapt,NA,09,Bayern
09464,0.459,30660,immigration_culture_adapt,NA,09,Bayern
09471,0.4875,113050,immigration_culture_adapt,NA,09,Bayern
09472,0.4793,80409,immigration_culture_adapt,NA,09,Bayern
09473,0.4774,63420,immigration_culture_adapt,NA,09,Bayern
09474,0.4599,89790,immigration_culture_adapt,NA,09,Bayern
09475,0.4885,71418,immigration_culture_adapt,NA,09,Bayern
09476,0.4978,50319,immigration_culture_adapt,NA,09,Bayern
09477,0.4742,54720,immigration_culture_adapt,NA,09,Bayern
09478,0.4909,50059,immigration_culture_adapt,NA,09,Bayern
09479,0.4909,53720,immigration_culture_adapt,NA,09,Bayern
09561,0.4379,27010,immigration_culture_adapt,NA,09,Bayern
09562,0.3544,87490,immigration_culture_adapt,NA,09,Bayern
09563,0.4068,102070,immigration_culture_adapt,NA,09,Bayern
09564,0.4,421830,immigration_culture_adapt,NA,09,Bayern
09565,0.4348,26869,immigration_culture_adapt,NA,09,Bayern
09571,0.4677,146669,immigration_culture_adapt,NA,09,Bayern
09572,0.4317,104650,immigration_culture_adapt,NA,09,Bayern
09573,0.4482,90658,immigration_culture_adapt,NA,09,Bayern
09574,0.4405,131879,immigration_culture_adapt,NA,09,Bayern
09575,0.4563,75920,immigration_culture_adapt,NA,09,Bayern
09576,0.4578,98159,immigration_culture_adapt,NA,09,Bayern
09577,0.4653,70849,immigration_culture_adapt,NA,09,Bayern
09661,0.4301,53150,immigration_culture_adapt,NA,09,Bayern
09662,0.4524,36600,immigration_culture_adapt,NA,09,Bayern
09663,0.361,106990,immigration_culture_adapt,NA,09,Bayern
09671,0.4632,135700,immigration_culture_adapt,NA,09,Bayern
09672,0.489,79420,immigration_culture_adapt,NA,09,Bayern
09673,0.4876,59319,immigration_culture_adapt,NA,09,Bayern
09674,0.4908,62810,immigration_culture_adapt,NA,09,Bayern
09675,0.4589,68209,immigration_culture_adapt,NA,09,Bayern
09676,0.4742,99360,immigration_culture_adapt,NA,09,Bayern
09677,0.4676,97840,immigration_culture_adapt,NA,09,Bayern
09678,0.4766,87430,immigration_culture_adapt,NA,09,Bayern
09679,0.4331,124629,immigration_culture_adapt,NA,09,Bayern
09761,0.4052,239209,immigration_culture_adapt,NA,09,Bayern
09762,0.4606,31780,immigration_culture_adapt,NA,09,Bayern
09763,0.428,47469,immigration_culture_adapt,NA,09,Bayern
09764,0.4495,28459,immigration_culture_adapt,NA,09,Bayern
09771,0.4652,103330,immigration_culture_adapt,NA,09,Bayern
09772,0.4644,203458,immigration_culture_adapt,NA,09,Bayern
09773,0.4888,72630,immigration_culture_adapt,NA,09,Bayern
09774,0.483,98810,immigration_culture_adapt,NA,09,Bayern
09775,0.4513,140890,immigration_culture_adapt,NA,09,Bayern
09776,0.4322,60640,immigration_culture_adapt,NA,09,Bayern
09777,0.4617,107670,immigration_culture_adapt,NA,09,Bayern
09778,0.4822,110440,immigration_culture_adapt,NA,09,Bayern
09779,0.4753,102259,immigration_culture_adapt,NA,09,Bayern
09780,0.4583,118339,immigration_culture_adapt,NA,09,Bayern
10041,0.4152,266580,immigration_culture_adapt,NA,10,Saarland
10042,0.4408,85339,immigration_culture_adapt,NA,10,Saarland
10043,0.4495,106259,immigration_culture_adapt,NA,10,Saarland
10044,0.4421,166919,immigration_culture_adapt,NA,10,Saarland
10045,0.441,117249,immigration_culture_adapt,NA,10,Saarland
10046,0.4424,67350,immigration_culture_adapt,NA,10,Saarland
11000,0.3632,2877040,immigration_culture_adapt,NA,11,Berlin
