id,year,treat_no_well_perform_2014,own_econ_bad,own_econ_retrospect_worse,own_econ_gov_responsible_not,own_econ_prospect_worse,gen_econ_bad,gen_econ_retrospect_worse,gen_econ_gov_responsible_not,gen_econ_prospect_worse,cdu_performance_satisfied,csu_performance_satisfied,spd_performance_satisfied
26320,2016,,3,4,3,4,3,4,2,4,1,4,4
27335,2016,,3,3,3,3,2,2,2,2,5,6,6
28358,2016,,2,3,5,3,2,2,5,3,3,3,3
29381,2016,,2,3,2,3,4,2,3,3,5,3,6
30403,2017,,1,3,4,3,2,2,3,3,9,2,9
31411,2017,,1,3,4,4,1,2,3,3,10,4,9
32495,2017,,4,2,4,3,2,2,3,2,1,1,3
33580,2017,,2,3,4,3,2,2,4,3,8,2,8
34596,2018,,3,3,1,4,2,3,3,3,2,3,4
35702,2018,,3,4,1,3,3,3,1,3,1,1,1
36804,2018,,3,3,4,3,2,3,4,3,3,3,3
37910,2019,,5,5,5,5,5,5,1,5,1,1,1
39010,2019,,4,3,2,2,4,3,3,4,1,1,1
40111,2019,,1,1,5,1,5,5,1,5,1,1,1
41188,2020,1,3,3,1,3,2,3,2,3,9,8,10
42281,2020,,2,3,3,-99,3,4,2,2,3,7,4
43374,2020,,3,3,3,3,3,2,3,4,4,4,1
44452,2021,,2,3,2,3,3,5,3,5,10,9,8
45571,2021,,3,2,3,2,2,3,2,2,9,10,7
46666,2021,,3,3,2,3,3,4,2,2,7,3,7
48354,2022,,3,3,2,4,4,4,2,5,-94,-94,2
49466,2022,,3,3,2,5,4,4,1,4,-94,-94,3
50590,2022,1,4,3,4,1,3,2,3,2,-94,-94,5
51709,2023,,4,4,1,3,4,4,1,4,-94,-94,2
267,2009,1,3,4,3,3,4,4,3,3,5,5,8
1634,2009,,3,4,2,4,3,5,-94,3,5,5,-94
2765,2010,,4,4,2,4,3,5,-94,4,4,3,-94
3901,2010,,3,4,3,2,3,4,3,3,1,1,-94
5039,2010,0,4,4,1,3,4,4,2,4,1,2,-94
7262,2011,1,2,4,2,3,3,2,2,3,9,8,-94
8462,2011,,4,4,4,2,3,3,4,3,5,1,-94
10770,2011,,2,2,1,1,2,1,2,1,11,11,-94
11784,2012,,5,5,3,1,3,3,3,3,7,6,-94
12829,2012,,1,3,4,3,3,2,2,3,9,9,-94
13903,2013,0,2,4,1,4,3,3,2,4,8,6,-94
14914,2013,,1,2,5,2,3,3,4,4,3,1,-94
15945,2013,,3,3,1,4,4,4,1,4,2,2,-94
16882,2013,,3,4,4,4,4,4,3,4,5,2,-94
17969,2014,0,2,3,4,2,3,3,2,3,5,4,7
21054,2014,,3,5,3,4,2,3,2,3,6,6,7
22215,2015,,1,3,4,3,2,2,3,3,4,1,5
23244,2015,,1,3,5,3,3,4,3,4,6,8,2
24263,2015,,4,3,4,2,1,1,2,3,6,6,6
25290,2015,,1,1,5,2,3,4,4,3,2,2,4
26321,2016,,3,3,3,3,3,2,3,3,6,6,6
27336,2016,,3,5,1,5,4,5,1,5,1,2,1
28359,2016,,3,2,4,3,2,2,3,3,4,2,8
29382,2016,,3,3,1,3,2,2,2,3,7,4,7
30404,2017,,2,3,2,3,1,2,2,2,10,4,10
31412,2017,,1,2,3,3,1,2,2,3,8,9,8
32496,2017,,4,3,2,3,3,3,2,4,2,1,1
33581,2017,,2,2,5,2,1,2,3,2,9,6,9
34597,2018,1,2,2,3,3,2,2,3,3,8,5,8
35703,2018,,3,4,3,4,3,4,2,4,5,7,7
36805,2018,,3,3,4,3,2,3,3,3,6,6,-99
37911,2019,,5,5,2,3,2,3,2,4,3,6,3
39011,2019,,2,3,5,3,2,3,3,3,3,2,10
40112,2019,0,3,3,1,4,4,4,2,4,7,8,5
41189,2020,,2,2,3,1,3,4,3,2,6,6,7
42282,2020,,3,3,3,2,2,2,3,5,6,6,6
43375,2020,1,2,3,3,3,2,3,3,3,9,9,9
44453,2021,,5,2,2,5,5,4,2,5,7,8,7
45572,2021,,3,3,3,3,3,3,3,3,6,6,6
46667,2021,,3,3,2,3,3,2,2,3,1,11,8
48355,2022,,2,2,2,1,2,3,2,3,-94,-94,9
49467,2022,,4,2,3,3,4,4,2,4,-94,-94,8
50591,2022,1,3,5,1,5,4,5,1,5,-94,-94,1
51710,2023,,5,3,1,4,4,4,1,4,-94,-94,1
268,2009,,5,5,5,5,5,5,3,5,1,1,1
1635,2009,,4,5,1,5,4,5,-94,5,1,1,-94
2766,2010,,3,4,5,3,4,4,-94,2,8,-99,-94
3902,2010,,4,4,3,4,3,4,3,4,2,2,-94
5040,2010,0,3,4,2,3,3,3,2,3,7,7,-94
6127,2010,,3,3,3,3,3,3,3,3,7,7,-94
7263,2011,,2,1,5,2,2,2,3,2,6,3,-94
8463,2011,,-99,2,4,3,3,2,3,4,1,1,-94
9561,2011,,3,4,5,2,3,4,3,2,5,5,-94
10771,2011,1,3,4,2,4,2,4,3,3,7,7,-94
12830,2012,,2,2,4,2,2,2,3,3,5,4,-94
13904,2013,,3,3,3,4,-99,-99,-97,-99,-99,-99,-94
15946,2013,,2,3,5,5,3,3,2,5,1,1,-94
17970,2014,,3,3,4,2,3,3,3,3,7,2,7
19031,2014,,2,3,4,3,3,3,3,3,8,7,4
20061,2014,,2,3,3,3,3,2,4,3,3,3,4
21055,2014,,3,3,4,3,3,2,3,3,6,6,6
22216,2015,,2,3,5,3,2,2,3,3,6,6,6
23245,2015,,1,3,4,3,2,3,3,3,4,1,4
24264,2015,,2,3,3,3,2,2,3,3,9,9,6
25291,2015,,2,3,3,3,2,2,2,2,7,7,6
26322,2016,,2,2,4,2,2,2,3,2,8,3,7
27337,2016,,2,2,3,3,2,4,4,3,11,5,10
28360,2016,,2,3,3,3,3,3,2,3,7,7,7
29383,2016,1,2,2,3,2,1,1,2,2,9,8,5
30405,2017,1,2,2,5,2,3,3,1,3,3,3,3
31413,2017,1,3,4,4,3,3,3,3,3,9,6,9
32497,2017,1,2,1,3,3,2,2,-99,3,9,6,8
33582,2017,,2,2,5,2,2,3,4,4,4,1,8
34598,2018,,3,3,3,3,4,4,2,3,1,1,5
35704,2018,,2,3,4,3,2,3,3,4,8,10,5
36806,2018,,5,4,1,2,5,5,1,5,1,-99,1
37912,2019,,2,3,3,3,2,3,3,3,6,6,7
39012,2019,,4,4,2,3,4,4,2,4,5,5,7
40113,2019,,4,4,3,4,3,4,2,4,4,6,4
41190,2020,,5,3,1,2,2,2,4,3,1,1,1
42283,2020,1,2,3,3,2,1,4,3,5,10,6,10
43376,2020,,2,2,1,2,1,2,4,3,8,10,6
44454,2021,,2,3,3,3,3,3,2,4,8,7,7
45573,2021,,2,3,4,3,5,5,1,2,1,1,1
46668,2021,1,2,3,3,3,2,3,3,3,9,8,7
48356,2022,,3,2,3,3,3,3,3,3,-94,-94,9
49468,2022,1,3,3,4,2,2,2,4,2,-94,-94,1
50592,2022,,5,5,2,5,4,4,1,5,-94,-94,1
51711,2023,,3,3,2,3,3,5,1,4,-94,-94,2
269,2009,,3,5,3,4,4,5,3,3,7,7,3
1636,2009,,2,2,3,3,4,5,-94,4,6,6,-94
2767,2010,1,2,3,2,3,2,2,-94,1,9,6,-94
3903,2010,1,4,5,1,3,4,2,3,3,1,1,-94
5041,2010,,4,5,3,3,2,2,2,2,7,8,-94
6128,2010,,4,3,3,3,3,4,2,3,3,3,-94
7264,2011,,3,2,3,2,2,2,3,3,2,2,-94
8464,2011,1,3,2,4,4,2,2,3,3,2,2,-94
10772,2011,,3,3,3,3,3,3,3,3,6,6,-94
11785,2012,1,2,3,2,3,3,3,2,4,8,8,-94
12831,2012,1,3,4,3,2,3,2,3,3,9,9,-94
13905,2013,,2,3,4,3,3,3,3,3,8,2,-94
14915,2013,,2,1,5,2,3,2,4,3,5,5,-94
15947,2013,1,3,2,3,2,2,2,3,2,8,6,-94
16883,2013,,3,4,3,3,3,4,3,2,7,6,-94
19032,2014,,4,3,4,3,2,2,3,2,7,7,5
20062,2014,,3,4,2,3,3,4,2,5,7,6,9
21056,2014,1,3,2,5,3,3,3,-99,2,7,3,7
22217,2015,,3,4,2,3,3,4,2,3,6,4,6
23246,2015,,2,3,5,3,3,2,5,3,1,1,1
24265,2015,,2,2,4,2,3,3,4,3,9,6,9
25292,2015,,1,3,4,3,1,2,2,3,10,9,6
26323,2016,,2,2,5,2,2,3,3,3,8,1,5
27338,2016,1,4,4,2,3,3,4,2,4,2,1,2
28361,2016,0,3,4,3,2,2,2,3,3,9,6,9
29384,2016,,4,3,4,3,3,3,2,3,6,9,2
30406,2017,,2,2,5,2,2,3,4,3,7,3,9
31414,2017,,2,3,4,3,2,3,3,4,9,8,7
32498,2017,,2,2,4,3,2,4,2,3,9,8,4
33583,2017,,1,1,1,2,1,1,1,2,6,4,9
34599,2018,,1,3,2,3,2,2,3,2,4,2,4
35705,2018,,3,3,3,3,3,3,2,3,7,9,8
36807,2018,,3,2,2,2,3,2,3,2,7,7,6
37913,2019,,3,3,2,3,3,3,1,3,2,2,8
39013,2019,,5,5,1,3,2,4,1,4,1,1,1
40114,2019,,2,2,2,2,1,3,2,3,10,10,10
41191,2020,1,3,5,2,3,4,5,2,3,3,7,4
42284,2020,,2,3,2,4,3,5,1,5,4,8,1
43377,2020,,2,3,2,2,3,4,3,2,9,9,5
44455,2021,,1,3,5,2,2,4,4,5,9,9,8
45574,2021,,3,2,1,3,4,5,1,5,3,3,6
46669,2021,1,2,2,3,3,4,4,2,3,5,4,5
48357,2022,1,2,3,2,3,4,4,2,4,-94,-94,1
49469,2022,1,3,3,1,5,5,5,1,5,-94,-94,3
50593,2022,,2,3,5,3,3,4,4,3,-94,-94,6
51712,2023,,2,4,2,4,3,5,1,3,-94,-94,1
270,2009,,3,3,2,4,3,4,3,4,8,8,8
1637,2009,1,3,2,4,3,3,2,-94,3,9,9,-94
2768,2010,1,3,4,3,3,3,3,-94,3,7,6,-94
3904,2010,,2,3,2,3,3,4,3,3,5,4,-94
5042,2010,1,4,4,4,1,3,2,2,2,7,7,-94
6129,2010,,3,4,3,3,4,5,2,3,3,3,-94
7265,2011,,2,3,4,3,2,2,2,3,7,6,-94
8465,2011,,4,4,2,4,4,4,1,3,1,1,-94
9562,2011,,3,5,3,3,3,4,2,3,1,1,-94
10773,2011,1,5,5,3,3,4,4,2,5,1,1,-94
11786,2012,1,2,4,3,4,2,3,3,3,8,6,-94
13906,2013,,3,5,3,2,3,2,3,2,3,3,-94
14916,2013,,4,3,5,1,2,3,3,3,9,5,-94
15948,2013,,3,2,4,3,3,2,3,2,9,8,-94
16884,2013,,2,2,5,3,2,2,2,3,10,7,-94
20063,2014,1,3,4,4,1,1,2,2,3,9,6,8
21057,2014,,2,1,3,3,2,2,3,3,9,-99,-99
22218,2015,,2,3,4,3,3,3,3,3,5,4,4
23247,2015,,2,3,2,3,2,2,2,3,9,4,7
24266,2015,1,3,3,4,2,2,2,4,4,3,3,3
25293,2015,,2,3,3,2,3,3,3,4,6,5,6
26324,2016,1,3,3,5,3,3,3,5,3,6,6,6
27339,2016,,2,3,5,4,3,2,4,4,8,4,8
28362,2016,,3,2,3,3,2,2,3,2,7,6,5
29385,2016,0,2,2,1,2,2,3,1,3,8,7,10
30407,2017,,4,3,3,3,3,3,3,3,3,6,1
31415,2017,1,4,4,1,3,2,3,4,3,1,1,1
32499,2017,,2,2,5,3,2,2,2,3,10,5,11
33584,2017,1,1,2,5,3,2,2,4,2,2,1,4
34600,2018,,1,1,2,2,1,2,2,2,10,9,8
35706,2018,,3,3,2,2,4,4,1,4,1,1,6
36808,2018,1,3,3,4,2,2,1,3,3,4,2,7
37914,2019,,2,2,5,2,3,4,1,4,6,6,6
39014,2019,,2,2,5,3,2,3,3,3,5,6,5
40115,2019,1,2,2,4,3,2,4,3,3,5,4,2
41192,2020,,3,2,5,2,3,3,3,3,6,6,6
42285,2020,,2,3,3,3,2,4,4,4,8,8,6
43378,2020,1,2,1,4,3,4,5,1,4,3,4,5
44456,2021,,1,3,3,2,3,2,2,4,10,10,8
45575,2021,,2,4,3,2,3,5,2,2,3,2,4
46670,2021,1,1,2,3,3,2,3,2,3,10,10,6
48358,2022,,2,3,5,3,3,3,3,3,-94,-94,6
49470,2022,0,3,3,2,3,3,2,1,3,-94,-94,6
50594,2022,,5,5,1,4,5,4,1,2,-94,-94,1
51713,2023,,3,2,5,3,5,5,1,3,-94,-94,1
271,2009,,3,5,1,4,5,5,1,5,1,1,1
1638,2009,1,4,4,1,4,4,3,-94,4,5,5,-94
2769,2010,,2,2,4,3,4,5,-94,2,3,5,-94
3905,2010,1,5,5,1,3,4,4,1,4,1,1,-94
5043,2010,,3,3,1,3,4,3,1,2,1,1,-94
6130,2010,,2,2,4,3,3,2,3,3,4,4,-94
7266,2011,,3,3,5,3,2,2,3,2,5,2,-94
8466,2011,1,3,3,2,4,2,2,2,4,9,8,-94
9563,2011,,2,3,4,3,2,2,3,4,1,1,-94
10774,2011,,2,3,2,2,3,4,3,2,7,7,-94
11787,2012,,2,4,2,3,3,4,1,4,2,2,-94
12832,2012,,3,4,2,5,4,5,2,5,2,2,-94
13907,2013,1,2,4,4,4,3,3,4,4,9,7,-94
14917,2013,,3,3,2,3,3,3,2,3,4,4,-94
15949,2013,,1,1,3,2,1,2,2,2,10,9,-94
17971,2014,,4,3,2,3,3,3,2,3,4,3,4
20064,2014,,1,3,2,3,3,3,3,2,11,9,7
21058,2014,,3,4,4,3,3,2,4,2,4,4,7
22219,2015,1,2,3,3,2,2,2,3,3,3,1,6
23248,2015,1,1,4,5,3,2,3,3,3,1,1,1
24267,2015,,3,4,5,4,3,3,2,4,9,8,9
25294,2015,1,2,3,5,3,2,3,3,3,3,1,3
26325,2016,,1,2,5,3,1,2,3,3,5,1,5
27340,2016,0,3,3,4,2,2,1,4,2,5,3,5
28363,2016,,2,2,3,3,2,3,3,4,10,4,7
29386,2016,,1,1,4,2,2,2,4,2,6,1,4
30408,2017,,2,3,3,3,2,2,3,2,10,10,8
31416,2017,,2,3,3,3,2,2,3,3,4,2,9
32500,2017,1,2,3,5,3,3,2,3,3,8,6,7
33585,2017,,3,4,2,4,2,3,2,3,6,6,6
34601,2018,1,2,2,4,3,2,2,2,2,9,7,7
35707,2018,1,4,2,4,4,3,4,2,4,4,5,6
36809,2018,,3,4,2,3,2,2,3,3,7,7,6
37915,2019,,3,3,3,3,3,3,3,3,6,6,6
39015,2019,0,2,2,5,3,4,5,2,4,1,3,2
40116,2019,,3,2,3,3,2,2,3,4,7,2,5
41193,2020,,5,5,3,2,3,2,1,1,3,7,6
42286,2020,,2,3,5,3,4,2,4,4,8,9,2
43379,2020,,4,3,5,2,3,3,2,2,8,8,8
44457,2021,,3,3,2,2,3,3,1,2,6,6,6
45576,2021,,3,2,4,4,4,4,1,4,6,6,6
46671,2021,,2,3,3,3,3,4,3,2,7,1,8
48359,2022,1,3,3,2,3,3,4,1,4,-94,-94,1
49471,2022,,4,3,4,3,2,3,3,2,-94,-94,9
50595,2022,,3,4,2,4,4,5,2,4,-94,-94,6
51714,2023,,2,2,3,2,5,5,4,5,-94,-94,6
272,2009,,5,5,2,3,3,4,3,3,9,8,6
1639,2009,,2,3,4,4,3,3,-94,2,8,6,-94
2770,2010,,2,4,4,3,4,4,-94,2,8,6,-94
3906,2010,,3,3,4,3,2,2,4,4,2,2,-94
5044,2010,,4,3,4,3,3,4,2,2,1,1,-94
6131,2010,,4,5,3,3,4,5,3,3,6,6,-94
7267,2011,,3,2,4,3,3,3,4,3,3,3,-94
8467,2011,1,3,4,2,3,3,4,1,3,1,1,-94
9564,2011,1,3,2,5,3,3,4,3,4,6,6,-94
10775,2011,,3,3,2,3,3,5,1,4,6,6,-94
11788,2012,1,4,4,1,3,2,2,3,4,6,5,-94
12833,2012,,2,1,1,1,3,3,3,3,8,8,-94
13908,2013,,2,4,2,4,2,2,2,3,4,2,-94
14918,2013,,3,3,2,2,2,4,3,3,8,7,-94
15950,2013,,4,3,2,3,3,2,3,3,7,6,-94
17972,2014,,3,3,2,3,2,3,2,3,1,1,4
20065,2014,1,3,2,2,3,4,2,1,2,8,5,10
21059,2014,,5,3,4,1,3,2,3,3,6,4,6
22220,2015,,2,2,3,3,2,2,2,3,11,6,11
23249,2015,1,2,3,2,4,3,3,2,4,6,6,6
24268,2015,,1,2,2,2,2,2,2,2,8,7,2
25295,2015,1,3,3,5,3,2,2,3,2,3,3,9
26326,2016,,3,3,3,3,5,5,1,4,2,2,2
27341,2016,,2,2,3,3,2,3,3,3,10,8,10
28364,2016,,3,4,5,5,2,3,3,2,10,8,7
29387,2016,,2,2,2,2,1,1,2,3,11,8,10
30409,2017,,2,2,3,3,2,3,3,4,9,6,7
31417,2017,,1,3,3,3,1,2,2,3,9,6,8
32501,2017,,1,2,4,3,2,3,2,4,10,9,7
33586,2017,,2,3,1,4,2,2,1,4,1,1,5
34602,2018,,2,2,3,3,3,3,2,4,7,7,7
35708,2018,1,2,3,3,3,1,3,1,3,9,9,7
36810,2018,,2,2,3,3,1,3,2,3,9,9,7
37916,2019,,3,3,3,2,3,4,2,3,7,7,6
39016,2019,,2,4,2,2,3,4,1,3,7,2,2
40117,2019,,2,3,4,3,2,2,3,3,2,2,8
41194,2020,,3,3,2,2,3,4,2,3,3,3,3
42287,2020,1,2,2,2,4,2,2,2,3,7,7,8
43380,2020,,3,3,4,3,4,5,1,5,2,2,2
44458,2021,,3,4,2,2,4,4,2,2,3,6,8
45577,2021,1,3,3,4,3,3,4,2,2,2,1,2
46672,2021,,3,3,3,3,3,4,4,3,3,3,9
48360,2022,,4,4,1,5,4,5,2,5,-94,-94,7
49472,2022,,3,4,2,4,4,4,2,4,-94,-94,3
50596,2022,,3,4,2,3,3,5,1,3,-94,-94,1
51715,2023,,2,2,3,1,2,2,1,3,-94,-94,5
273,2009,1,3,4,1,4,4,4,1,5,-99,-99,3
1640,2009,,3,3,3,3,3,4,-94,2,5,5,-94
2771,2010,,3,4,2,3,3,5,-94,3,1,1,-94
3907,2010,,4,4,2,4,4,5,1,4,3,3,-94
5045,2010,,4,5,1,5,5,5,1,4,1,1,-94
6132,2010,0,3,5,2,4,3,4,2,3,3,3,-94
7268,2011,1,3,4,2,4,4,3,2,4,2,1,-94
8468,2011,1,3,4,4,2,3,4,3,2,9,8,-94
9565,2011,,2,3,3,3,3,2,4,3,1,1,-94
10776,2011,,3,3,3,3,3,3,3,3,6,6,-94
11789,2012,,4,4,3,2,3,4,2,2,7,7,-94
12834,2012,,3,4,3,3,2,2,3,3,7,7,-94
13909,2013,,1,2,3,3,3,2,2,4,9,5,-94
14919,2013,,2,4,2,3,4,5,1,5,3,3,-94
15951,2013,,3,4,3,3,2,2,3,3,4,5,-94
16885,2013,,2,2,5,4,2,4,3,3,8,6,-94
19033,2014,1,4,4,2,5,4,4,2,3,1,1,1
20066,2014,1,3,4,2,3,2,2,1,2,9,7,7
21060,2014,1,1,2,5,3,3,4,3,4,-99,-99,-99
22221,2015,,2,3,3,3,3,4,2,3,1,1,2
23250,2015,,2,1,3,3,3,4,3,4,8,6,7
24269,2015,1,3,2,5,3,1,2,3,3,8,5,9
25296,2015,0,2,3,3,4,3,4,3,4,7,3,5
26327,2016,,2,2,4,2,1,2,3,3,10,2,10
27342,2016,,3,3,1,2,3,4,2,3,1,1,2
28365,2016,,2,3,3,3,3,3,3,3,10,10,10
29388,2016,,3,2,5,3,3,3,3,4,4,2,5
30410,2017,,1,3,5,2,2,3,3,3,10,6,10
31418,2017,,1,2,4,2,1,2,2,2,10,11,8
32502,2017,,3,5,3,2,3,2,3,2,8,6,8
33587,2017,,3,2,4,3,1,3,3,3,8,1,9
34603,2018,1,4,5,2,2,4,5,1,3,1,1,3
35709,2018,,3,3,1,3,2,2,5,2,1,1,1
36811,2018,,3,4,2,4,3,3,2,4,1,5,7
37917,2019,1,3,3,3,3,3,3,3,3,6,6,6
39017,2019,,3,4,3,3,3,4,3,4,1,1,6
40118,2019,,2,3,2,2,2,2,3,3,1,1,8
41195,2020,,2,2,2,2,3,2,2,2,4,4,4
42288,2020,,2,2,3,3,2,3,2,3,6,7,5
43381,2020,,2,3,4,3,3,5,3,4,10,4,8
44459,2021,,3,3,4,4,2,2,3,3,7,7,6
45578,2021,,4,3,2,4,4,4,2,4,3,3,3
46673,2021,,3,4,2,3,4,4,2,2,2,2,6
48361,2022,1,4,4,2,2,4,4,3,2,-94,-94,6
49473,2022,,3,1,2,2,3,2,3,2,-94,-94,6
50597,2022,,5,5,1,5,5,5,1,5,-94,-94,1
51716,2023,1,3,3,3,3,3,3,3,3,-94,-94,5
274,2009,1,4,4,3,4,3,4,2,4,3,3,3
1641,2009,1,3,4,2,4,4,4,-94,4,1,1,-94
2772,2010,,2,3,2,4,3,4,-94,4,9,8,-94
3908,2010,,3,4,3,4,3,4,2,4,6,7,-94
5046,2010,1,5,5,1,1,5,5,1,5,1,1,-94
6133,2010,1,3,4,2,2,3,2,5,3,1,1,-94
7269,2011,,2,2,2,2,2,2,2,2,6,6,-94
8469,2011,,3,5,2,4,2,2,4,3,3,2,-94
9566,2011,,3,3,3,3,3,4,3,4,6,6,-94
10777,2011,,3,3,3,3,3,3,3,3,9,9,-94
11790,2012,1,3,3,5,1,2,2,3,2,4,3,-94
13910,2013,,2,1,5,3,3,4,2,3,2,5,-94
14920,2013,1,2,2,5,3,2,2,2,3,9,6,-94
15952,2013,,4,3,2,3,3,3,2,3,4,4,-94
16886,2013,1,2,1,5,3,2,2,4,3,6,6,-94
17973,2014,,3,2,-99,4,3,-99,-97,3,9,5,7
20067,2014,,3,2,4,3,3,3,4,3,6,6,6
21061,2014,,2,3,2,3,2,2,3,3,9,6,6
22222,2015,,2,2,3,3,2,3,3,3,9,9,9
23251,2015,0,3,4,3,3,3,4,2,4,9,6,9
24270,2015,,4,3,2,3,3,2,4,3,2,2,3
25297,2015,,3,2,5,3,3,3,3,4,1,1,3
26328,2016,0,2,2,3,3,3,2,3,4,6,2,8
27343,2016,,2,3,2,4,3,4,2,5,3,4,3
28366,2016,,3,2,4,3,3,2,3,3,7,4,8
29389,2016,0,2,3,4,3,1,2,2,3,7,5,8
30411,2017,,2,3,3,1,2,2,2,3,10,9,9
31419,2017,,5,5,2,3,3,3,2,3,1,1,1
32503,2017,,2,3,3,4,2,2,3,3,10,7,9
33588,2017,1,3,5,1,4,2,2,4,3,2,2,2
34604,2018,1,2,2,2,3,2,2,2,2,2,2,10
35710,2018,,3,3,2,3,3,2,3,3,7,8,5
36812,2018,1,2,2,4,3,2,3,3,4,6,6,6
37918,2019,,5,5,1,4,5,5,1,3,1,1,1
39018,2019,,2,3,3,3,3,4,3,3,9,5,7
40119,2019,,3,4,2,3,3,4,2,4,4,4,4
41196,2020,,2,3,3,3,3,4,2,4,4,6,3
42289,2020,,3,4,2,1,3,4,2,4,4,7,8
43382,2020,0,3,3,3,3,3,3,3,2,6,6,6
44460,2021,,3,2,3,3,4,4,2,2,4,4,8
45579,2021,,3,4,4,2,3,3,3,3,11,10,9
46674,2021,1,2,3,3,2,3,4,2,3,9,10,8
48362,2022,,4,4,1,2,4,4,1,3,-94,-94,5
49474,2022,,4,3,1,5,4,5,1,4,-94,-94,1
50598,2022,,5,5,1,5,5,5,1,5,-94,-94,6
51717,2023,,2,3,1,3,2,2,2,3,-94,-94,10
275,2009,,5,4,3,3,3,4,3,3,6,6,6
1642,2009,1,3,4,3,3,3,5,-94,2,7,6,-94
2773,2010,,3,3,3,3,3,4,-94,4,5,5,-94
3909,2010,1,3,4,3,3,3,4,2,2,1,1,-94
5047,2010,1,4,4,1,5,3,5,1,3,1,1,-94
6134,2010,,4,3,2,3,3,4,2,4,7,6,-94
7270,2011,,3,2,5,2,2,2,3,3,6,6,-94
8470,2011,,3,2,3,2,3,2,3,2,3,3,-94
9567,2011,,2,3,2,3,3,4,3,4,9,9,-94
10778,2011,,2,3,1,2,1,2,2,4,7,7,-94
11791,2012,1,3,3,5,3,1,1,1,3,10,8,-94
12835,2012,,1,3,3,2,3,4,3,3,4,4,-94
15953,2013,,2,4,2,3,3,2,2,3,4,6,-94
16887,2013,,3,2,5,2,2,1,2,2,11,11,-94
17974,2014,,2,3,2,3,3,4,2,4,1,1,1
19034,2014,,3,3,2,3,2,-99,-97,-99,9,9,8
20068,2014,,3,3,3,3,3,3,3,4,7,4,6
21062,2014,1,2,3,5,3,3,3,4,4,2,1,2
22223,2015,1,3,3,2,3,3,3,1,3,6,6,6
23252,2015,,3,2,5,3,3,2,5,3,6,6,6
24271,2015,,3,3,2,4,3,3,2,4,2,1,3
25298,2015,,3,3,4,2,2,3,5,3,3,1,4
26329,2016,,2,3,3,3,2,2,3,4,6,6,5
27344,2016,,1,3,4,3,2,2,2,2,10,4,7
28367,2016,1,1,2,3,3,1,3,3,3,9,9,9
29390,2016,,3,3,4,4,5,5,1,5,3,3,3
30412,2017,,2,3,4,3,2,2,2,3,7,3,10
31420,2017,,2,2,2,3,2,2,2,2,11,10,9
32504,2017,,4,4,1,4,4,4,1,4,1,1,1
33589,2017,,2,2,5,4,2,2,5,3,2,3,1
34605,2018,,4,4,1,3,5,5,5,5,1,1,1
35711,2018,1,2,2,5,2,2,2,5,2,1,1,4
36813,2018,,4,4,4,4,1,3,2,4,1,1,4
37919,2019,,3,2,4,3,2,3,3,3,5,1,7
39019,2019,,4,2,3,3,2,1,2,3,7,5,10
40120,2019,,3,3,3,2,3,3,3,4,7,7,2
41197,2020,,2,3,-99,3,2,3,2,3,4,4,8
42290,2020,,2,3,3,4,2,2,3,5,8,9,8
43383,2020,1,2,2,2,2,3,4,4,1,8,8,8
44461,2021,,2,1,4,2,3,4,4,4,7,7,7
45580,2021,,2,2,5,3,3,4,2,4,3,5,3
46675,2021,1,2,1,5,4,4,2,3,2,1,2,6
48363,2022,,4,4,5,3,2,2,3,2,-94,-94,5
49475,2022,,3,3,2,3,3,2,3,2,-94,-94,2
50599,2022,,2,4,3,2,2,2,2,2,-94,-94,8
51718,2023,,4,4,1,3,5,5,1,5,-94,-94,2
276,2009,,4,4,1,4,4,4,1,3,1,1,1
1643,2009,1,3,4,3,2,4,4,-94,4,6,5,-94
2774,2010,,4,5,2,3,3,4,-94,3,3,3,-94
3910,2010,,5,5,1,3,4,4,2,4,5,5,-94
5048,2010,1,2,1,3,2,3,4,3,3,3,3,-94
7271,2011,,3,2,5,2,2,2,3,2,2,2,-94
8471,2011,1,3,4,3,4,3,2,2,2,4,4,-94
9568,2011,,3,3,3,3,3,3,3,3,7,7,-94
10779,2011,,1,3,4,3,2,3,4,2,4,3,-94
11792,2012,,3,4,3,3,3,2,4,3,5,3,-94
13911,2013,,3,4,3,3,3,4,3,3,9,8,-94
14921,2013,,3,2,5,4,4,4,2,4,5,3,-94
15954,2013,,3,2,4,3,2,1,2,3,10,9,-94
16888,2013,,2,3,5,3,3,4,2,4,1,1,-94
17975,2014,,2,3,5,3,2,2,3,3,2,1,3
21063,2014,,3,2,4,4,2,2,3,3,9,6,9
22224,2015,1,2,3,2,3,1,1,2,4,10,9,10
23253,2015,,2,4,2,4,3,2,3,3,10,9,10
24272,2015,,2,3,3,4,3,3,3,2,7,7,6
25299,2015,,2,2,4,2,2,2,3,3,9,10,5
26330,2016,,2,5,4,2,2,4,2,4,7,7,7
27345,2016,,2,1,4,1,2,3,3,3,11,10,10
28368,2016,,2,3,3,3,2,2,3,4,10,10,5
29391,2016,,3,2,4,3,2,3,3,4,1,2,1
30413,2017,,2,2,3,2,2,2,3,2,7,8,10
31421,2017,,2,3,5,3,2,2,3,3,6,6,6
32505,2017,,3,3,2,3,3,3,1,4,1,1,7
33590,2017,1,3,3,3,3,2,2,2,3,11,7,10
34606,2018,,3,2,3,2,2,1,2,2,3,3,9
